feature_type,cbsa_code,avg_mae,avg_rmse,avg_r2,cluster_dir,summary_json,report_file,prediction_file,train_log,inference_log,Car_share_mae,Car_share_rmse,Car_share_r2,Transit_share_mae,Transit_share_rmse,Transit_share_r2,NonTransit_share_mae,NonTransit_share_rmse,NonTransit_share_r2,fold_id,fold_index,test_cbsa_a,test_cbsa_b,k_neighbors,distance_metric,prediction_postprocess
aef_annual_64d,12060,0.056887147598594,0.0709829103764398,-0.2173242946803615,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_134742,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_14460_aef_annual_64d\predictions\step6_expert_summary_student_20260606_134820.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_14460_aef_annual_64d\predictions\evaluation_student_cbsa12060_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_14460_aef_annual_64d\predictions\predictions_student_cbsa12060_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_14460\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_14460\logs\aef_annual_64d\inference.log,0.0752747172553672,0.0915925454379337,-0.1540885740168429,0.0584258562958857,0.0702673026629805,-0.6633928524794526,0.0369608692445291,0.0510888830284052,0.165508542455211,test_12060_14460,0,12060,14460,5,cosine,none
aef_annual_64d,14460,0.0798332352835284,0.1225643719345673,0.4376042305844937,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_134742,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_14460_aef_annual_64d\predictions\step6_expert_summary_student_20260606_134820.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_14460_aef_annual_64d\predictions\evaluation_student_cbsa14460_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_14460_aef_annual_64d\predictions\predictions_student_cbsa14460_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_14460\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_14460\logs\aef_annual_64d\inference.log,0.1013519738922505,0.1470221491782325,0.5829693644627036,0.0713798621745659,0.1025409374161073,0.401460776426243,0.0667678697837687,0.1181300292093619,0.3283825508645346,test_12060_14460,0,12060,14460,5,cosine,none
aef_annual_64d,12060,0.0563317202259847,0.0722224031614634,-0.2390946391464137,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_135135,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_16980_aef_annual_64d\predictions\step6_expert_summary_student_20260606_135222.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_16980_aef_annual_64d\predictions\evaluation_student_cbsa12060_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_16980_aef_annual_64d\predictions\predictions_student_cbsa12060_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_16980\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_16980\logs\aef_annual_64d\inference.log,0.0753649629576978,0.0956589856849287,-0.2588396895756291,0.054692779945329,0.068190397630979,-0.566515554316775,0.0389374177749273,0.0528178261684824,0.1080713264531628,test_12060_16980,1,12060,16980,5,cosine,none
aef_annual_64d,16980,0.0748912020889185,0.1083982859356356,0.2962690124084444,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_135135,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_16980_aef_annual_64d\predictions\step6_expert_summary_student_20260606_135222.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_16980_aef_annual_64d\predictions\evaluation_student_cbsa16980_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_16980_aef_annual_64d\predictions\predictions_student_cbsa16980_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_16980\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_16980\logs\aef_annual_64d\inference.log,0.1011450285994522,0.1421563949627899,0.3464074896362629,0.0742806405708079,0.1115184422907383,0.2869691214033966,0.0492479370964955,0.0715200205533787,0.2554304261856738,test_12060_16980,1,12060,16980,5,cosine,none
aef_annual_64d,12060,0.0585734820981412,0.0735892759613227,-0.3006841523688886,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_135339,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_19100_aef_annual_64d\predictions\step6_expert_summary_student_20260606_135419.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_19100_aef_annual_64d\predictions\evaluation_student_cbsa12060_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_19100_aef_annual_64d\predictions\predictions_student_cbsa12060_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_19100\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_19100\logs\aef_annual_64d\inference.log,0.0779492433755326,0.0960138031025185,-0.2681955616855882,0.0593898231424805,0.0718393994350686,-0.7386559524772736,0.0383813797764105,0.052914625346381,0.1047990570561959,test_12060_19100,2,12060,19100,5,cosine,none
aef_annual_64d,19100,0.0473731700011205,0.0673478554422482,-2.277563356039711,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_135339,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_19100_aef_annual_64d\predictions\step6_expert_summary_student_20260606_135419.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_19100_aef_annual_64d\predictions\evaluation_student_cbsa19100_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_19100_aef_annual_64d\predictions\predictions_student_cbsa19100_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_19100\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_19100\logs\aef_annual_64d\inference.log,0.0663387416041987,0.094516859243566,-2.2770108852846795,0.0399585107535968,0.0590340850123843,-4.242684089757916,0.0358222576455661,0.0484926220707944,-0.312995093076537,test_12060_19100,2,12060,19100,5,cosine,none
aef_annual_64d,12060,0.0589744541650291,0.0737163808181677,-0.2954780690900197,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_140205,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_26420_aef_annual_64d\predictions\step6_expert_summary_student_20260606_140241.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_26420_aef_annual_64d\predictions\evaluation_student_cbsa12060_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_26420_aef_annual_64d\predictions\predictions_student_cbsa12060_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_26420\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_26420\logs\aef_annual_64d\inference.log,0.0786376107966088,0.0971622661607813,-0.2987158926670952,0.0590109014294354,0.0703958619194162,-0.669485022305718,0.039274850269043,0.0535910143743056,0.081766707702754,test_12060_26420,3,12060,26420,5,cosine,none
aef_annual_64d,26420,0.0502914542533899,0.0737561224268364,-0.3603548539249197,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_140205,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_26420_aef_annual_64d\predictions\step6_expert_summary_student_20260606_140241.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_26420_aef_annual_64d\predictions\evaluation_student_cbsa26420_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_26420_aef_annual_64d\predictions\predictions_student_cbsa26420_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_26420\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_26420\logs\aef_annual_64d\inference.log,0.0677037651166598,0.0962478684645519,-0.2008803696565106,0.0406508391087027,0.0585160974408593,-0.9544950500770047,0.0425197585348071,0.0665044013750981,0.0743108579587563,test_12060_26420,3,12060,26420,5,cosine,none
aef_annual_64d,12060,0.0593253712834641,0.0740060822483682,-0.3068202821345507,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_140347,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_31080_aef_annual_64d\predictions\step6_expert_summary_student_20260606_140428.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_31080_aef_annual_64d\predictions\evaluation_student_cbsa12060_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_31080_aef_annual_64d\predictions\predictions_student_cbsa12060_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_31080\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_31080\logs\aef_annual_64d\inference.log,0.0803614824934262,0.0978484619013777,-0.3171246895459347,0.0587572105700846,0.071087633007278,-0.7024578696454515,0.0388574207868816,0.0530821518364489,0.0991217127877341,test_12060_31080,4,12060,31080,5,cosine,none
aef_annual_64d,31080,0.1753665325997854,0.2020905211417615,-6.0401329110967845,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_140347,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_31080_aef_annual_64d\predictions\step6_expert_summary_student_20260606_140428.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_31080_aef_annual_64d\predictions\evaluation_student_cbsa31080_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_31080_aef_annual_64d\predictions\predictions_student_cbsa31080_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_31080\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_31080\logs\aef_annual_64d\inference.log,0.2488438204244505,0.2818246604268014,-6.668273741816314,0.1972465125024183,0.2266211494823489,-10.282750318415795,0.0800092648724872,0.0978257535161341,-1.169374673058246,test_12060_31080,4,12060,31080,5,cosine,none
aef_annual_64d,12060,0.0588918171895082,0.0739737307664453,-0.3093232580675655,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_140539,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_33100_aef_annual_64d\predictions\step6_expert_summary_student_20260606_140622.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_33100_aef_annual_64d\predictions\evaluation_student_cbsa12060_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_33100_aef_annual_64d\predictions\predictions_student_cbsa12060_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_33100\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_33100\logs\aef_annual_64d\inference.log,0.079176243710468,0.097125081784353,-0.2977220356528953,0.0588244702049462,0.0714876472013857,-0.7216714323277569,0.0386747376531105,0.0533084633135971,0.0914236937779556,test_12060_33100,5,12060,33100,5,cosine,none
aef_annual_64d,33100,0.0730853103217077,0.1039177877668194,-1.614131028066187,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_140539,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_33100_aef_annual_64d\predictions\step6_expert_summary_student_20260606_140622.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_33100_aef_annual_64d\predictions\evaluation_student_cbsa33100_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_33100_aef_annual_64d\predictions\predictions_student_cbsa33100_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_33100\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_33100\logs\aef_annual_64d\inference.log,0.1027557940662544,0.1451935524468539,-1.5407482097064045,0.0641502108968675,0.0928998093108646,-3.248926718392108,0.0523499260020011,0.0736600015427396,-0.0527181561000491,test_12060_33100,5,12060,33100,5,cosine,none
aef_annual_64d,12060,0.0589402155240551,0.0740678923908981,-0.3111666529258475,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_140739,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_35620_aef_annual_64d\predictions\step6_expert_summary_student_20260606_140811.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_35620_aef_annual_64d\predictions\evaluation_student_cbsa12060_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_35620_aef_annual_64d\predictions\predictions_student_cbsa12060_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_35620\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_35620\logs\aef_annual_64d\inference.log,0.078642099653166,0.097581286636563,-0.3099416905480014,0.0593081485795464,0.0714327219546911,-0.7190268663213844,0.038870398339453,0.0531896685814402,0.0954685980918432,test_12060_35620,6,12060,35620,5,cosine,none
aef_annual_64d,35620,0.1809033149056378,0.2391157157163453,-0.0301094281935291,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_140739,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_35620_aef_annual_64d\predictions\step6_expert_summary_student_20260606_140811.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_35620_aef_annual_64d\predictions\evaluation_student_cbsa35620_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_35620_aef_annual_64d\predictions\predictions_student_cbsa35620_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_35620\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_35620\logs\aef_annual_64d\inference.log,0.2482094695000496,0.319209428673417,-0.0327100442554646,0.21454011680904,0.2858360414314321,-0.2580632781756218,0.0799603584078237,0.1123016770441869,0.2004450378504989,test_12060_35620,6,12060,35620,5,cosine,none
aef_annual_64d,12060,0.0581954402320282,0.0733679537524705,-0.2889282825186112,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_140924,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_38060_aef_annual_64d\predictions\step6_expert_summary_student_20260606_140957.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_38060_aef_annual_64d\predictions\evaluation_student_cbsa12060_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_38060_aef_annual_64d\predictions\predictions_student_cbsa12060_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_38060\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_38060\logs\aef_annual_64d\inference.log,0.0777751444302119,0.0962501223432597,-0.2744460762547713,0.058609261374134,0.0710662906790636,-0.7014357801812978,0.0382019148917387,0.0527874482350881,0.1090970088802356,test_12060_38060,7,12060,38060,5,cosine,none
aef_annual_64d,38060,0.0558631414240112,0.0680025019950094,-2.20227216117064,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_140924,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_38060_aef_annual_64d\predictions\step6_expert_summary_student_20260606_140957.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_38060_aef_annual_64d\predictions\evaluation_student_cbsa38060_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_38060_aef_annual_64d\predictions\predictions_student_cbsa38060_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_38060\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_38060\logs\aef_annual_64d\inference.log,0.0768444053034431,0.0917376485328341,-1.471670123764623,0.0524153487112696,0.0619791103201304,-5.020126987088572,0.0383296702573209,0.0502907471320638,-0.1150193726587247,test_12060_38060,7,12060,38060,5,cosine,none
aef_annual_64d,12060,0.057721221401419,0.0733629545780028,-0.2824220472839086,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_141109,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_41860_aef_annual_64d\predictions\step6_expert_summary_student_20260606_141141.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_41860_aef_annual_64d\predictions\evaluation_student_cbsa12060_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_41860_aef_annual_64d\predictions\predictions_student_cbsa12060_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_41860\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_41860\logs\aef_annual_64d\inference.log,0.0779055114468095,0.0974098648127869,-0.3053433630468614,0.057502911978877,0.0702864497905457,-0.6642994913633051,0.0377552407785706,0.0523925491306758,0.1223767125584406,test_12060_41860,8,12060,41860,5,cosine,none
aef_annual_64d,41860,0.0976732428630161,0.1309609565845918,0.2877610875570948,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_141109,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_41860_aef_annual_64d\predictions\step6_expert_summary_student_20260606_141141.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_41860_aef_annual_64d\predictions\evaluation_student_cbsa41860_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_41860_aef_annual_64d\predictions\predictions_student_cbsa41860_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_41860\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_41860\logs\aef_annual_64d\inference.log,0.13064160247487,0.1700807093582979,0.3984112797704315,0.0892732807235365,0.1112397253997814,0.2020961272647532,0.0731048453906418,0.1115624349956962,0.2627758556360996,test_12060_41860,8,12060,41860,5,cosine,none
aef_annual_64d,12060,0.0620035298167067,0.0782507359681763,-0.4629355070639585,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_141254,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_42660_aef_annual_64d\predictions\step6_expert_summary_student_20260606_141326.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_42660_aef_annual_64d\predictions\evaluation_student_cbsa12060_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_42660_aef_annual_64d\predictions\predictions_student_cbsa12060_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_42660\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_42660\logs\aef_annual_64d\inference.log,0.0844495879579172,0.1044190400300158,-0.4999551607899759,0.0619494984638505,0.0759471953384237,-0.943174248441352,0.0396115030283526,0.0543859725360895,0.0543228880394522,test_12060_42660,9,12060,42660,5,cosine,none
aef_annual_64d,42660,0.0678038276642681,0.0903728749242496,0.3420246516963902,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\city_prototypes_per_city\per_city_cluster_20260606_141254,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_42660_aef_annual_64d\predictions\step6_expert_summary_student_20260606_141326.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_42660_aef_annual_64d\predictions\evaluation_student_cbsa42660_knn_k5_none.json,C:\Users\Admin\Desktop\ShiXiaoYu\data\FineTuneResNet\expert_models_runs\expert_run_stage6_9_66fold_test_12060_42660_aef_annual_64d\predictions\predictions_student_cbsa42660_knn_k5_none.csv,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_42660\logs\aef_annual_64d\train.log,C:\Users\Admin\Desktop\ShiXiaoYu\data\3.26plan_tripmode_v2_66fold\folds\test_12060_42660\logs\aef_annual_64d\inference.log,0.0893392661269603,0.1112104855953263,0.5210779656172283,0.0600022719634217,0.0780886415866926,0.1581969587437233,0.0540699449024224,0.08181949759073,0.346799030728219,test_12060_42660,9,12060,42660,5,cosine,none
