fold_id,fold_index,test_cbsa_a,test_cbsa_b,method,cbsa_code,target,n_samples,y_true_mean,y_pred_mean,pred_bias_mean,mae,rmse,r2
test_14460_16980,11,14460,16980,nearest_train_city_mean,14460,NonTransit_share,1115,0.1058551842270376,0.0868480036945664,-0.0190071805324711,0.0810977706061217,0.1379481983425817,0.084130885310137
test_14460_16980,11,14460,16980,nearest_train_city_mean,14460,avg,1115,,,,0.1085540126376739,0.152368444715838,0.1478075554898183
test_14460_16980,11,14460,16980,nearest_train_city_mean,16980,Car_share,1889,0.8199207145684457,0.8856613935323862,0.0657406789639403,0.1290088461542137,0.1896017287536875,-0.1626763800894888
test_14460_16980,11,14460,16980,nearest_train_city_mean,16980,Transit_share,1889,0.1202228473938361,0.0581696024252281,-0.0620532449686079,0.1003602480136878,0.1510082853902013,-0.3074241469954455
test_14460_16980,11,14460,16980,nearest_train_city_mean,16980,NonTransit_share,1889,0.059856438037718,0.0561690040423856,-0.0036874339953324,0.0472240292516274,0.0812318436205068,0.0394883340222058
test_14460_16980,11,14460,16980,nearest_train_city_mean,16980,avg,1889,,,,0.0921977078065096,0.1406139525881319,-0.1435373976875761
test_14460_16980,11,14460,16980,test_city_oracle_mean,14460,Car_share,1115,0.7720657517114665,0.7720657517114664,-3.1862902948883417e-18,0.181195221125225,0.2276663196779798,1.1102230246251563e-16
test_14460_16980,11,14460,16980,test_city_oracle_mean,14460,Transit_share,1115,0.1220790640614959,0.1220790640614959,0.0,0.105544115146397,0.1325412235410779,0.0
test_14460_16980,11,14460,16980,test_city_oracle_mean,14460,NonTransit_share,1115,0.1058551842270376,0.1058551842270376,1.1152016032109197e-17,0.0963312261757294,0.1441449148349586,0.0
test_14460_16980,11,14460,16980,test_city_oracle_mean,14460,avg,1115,,,,0.1276901874824505,0.1681174860180055,3.7007434154171876e-17
test_14460_16980,11,14460,16980,test_city_oracle_mean,16980,Car_share,1889,0.8199207145684457,0.8199207145684455,1.504590229243198e-17,0.1404013456084663,0.1758380536613731,0.0
test_14460_16980,11,14460,16980,test_city_oracle_mean,16980,Transit_share,1889,0.1202228473938361,0.1202228473938361,-3.761475573107995e-18,0.1049060271036958,0.1320664565613299,-2.220446049250313e-16
test_14460_16980,11,14460,16980,test_city_oracle_mean,16980,NonTransit_share,1889,0.059856438037718,0.059856438037718,-4.701844466384993e-18,0.0496492569997173,0.082884817966976,0.0
test_14460_16980,11,14460,16980,test_city_oracle_mean,16980,avg,1889,,,,0.0983188765706265,0.1302631093965597,-7.401486830834377e-17
test_14460_16980,11,14460,16980,train_global_mean,14460,Car_share,1115,0.7720657517114665,0.8676745888084624,0.0956088370969956,0.165608016562314,0.2469271205168763,-0.1763593532860363
test_14460_16980,11,14460,16980,train_global_mean,14460,Transit_share,1115,0.1220790640614959,0.0705811810796561,-0.0514978829818397,0.0980024031326737,0.1421942610986015,-0.1509651842166566
test_14460_16980,11,14460,16980,train_global_mean,14460,NonTransit_share,1115,0.1058551842270376,0.0617442301118817,-0.0441109541151558,0.0825597086769868,0.1507432676630265,-0.0936470824219495
test_14460_16980,11,14460,16980,train_global_mean,14460,avg,1115,,,,0.1153900427906582,0.1799548830928348,-0.1403238733082141
test_14460_16980,11,14460,16980,train_global_mean,16980,Car_share,1889,0.8199207145684457,0.8676745888084623,0.0477538742400163,0.1301583686782519,0.1822071722527717,-0.073755003317165
test_14460_16980,11,14460,16980,train_global_mean,16980,Transit_share,1889,0.1202228473938361,0.0705811810796561,-0.04964166631418,0.0963322272470015,0.1410880717251251,-0.1412887720982443
test_14460_16980,11,14460,16980,train_global_mean,16980,NonTransit_share,1889,0.059856438037718,0.0617442301118817,0.0018877920741636,0.0503340625440341,0.0829063134407388,-0.0005187502759707
test_14460_16980,11,14460,16980,train_global_mean,16980,avg,1889,,,,0.0922748861564292,0.1354005191395452,-0.07185417523046
test_14460_19100,12,14460,19100,nearest_train_city_mean,14460,Car_share,1115,0.7720657517114665,0.7410306118738936,-0.0310351398375728,0.1458595901364607,0.1896849822248806,0.3058260335795919
test_14460_19100,12,14460,19100,nearest_train_city_mean,14460,Transit_share,1115,0.1220790640614959,0.1718066662670409,0.049727602205545,0.0980775187158539,0.1277753402138183,0.0706225277986682
test_14460_19100,12,14460,19100,nearest_train_city_mean,14460,NonTransit_share,1115,0.1058551842270376,0.0871627218590653,-0.0186924623679722,0.0811543285338567,0.1378769093406011,0.0850772481512688
test_14460_19100,12,14460,19100,nearest_train_city_mean,14460,avg,1115,,,,0.1083638124620571,0.1517790772597667,0.153841936509843
test_14460_19100,12,14460,19100,nearest_train_city_mean,19100,Car_share,1461,0.95638894917424,0.9172571315519908,-0.039131817622249,0.0596904428954965,0.0852600647448636,-1.6665555577703697
test_14460_19100,12,14460,19100,nearest_train_city_mean,19100,Transit_share,1461,0.0106595390894972,0.0334658988901344,0.0228063598006371,0.0325303934117132,0.054374740665208,-3.4477709464222173
test_14460_19100,12,14460,19100,nearest_train_city_mean,19100,NonTransit_share,1461,0.0329515117362626,0.0492769695578746,0.0163254578216119,0.0351509833119778,0.0471118123425941,-0.2392855630214561
test_14460_19100,12,14460,19100,nearest_train_city_mean,19100,avg,1461,,,,0.0424572732063958,0.0622488725842219,-1.7845373557380142
test_14460_19100,12,14460,19100,test_city_oracle_mean,14460,Car_share,1115,0.7720657517114665,0.7720657517114664,-3.1862902948883417e-18,0.181195221125225,0.2276663196779798,1.1102230246251563e-16
test_14460_19100,12,14460,19100,test_city_oracle_mean,14460,Transit_share,1115,0.1220790640614959,0.1220790640614959,0.0,0.105544115146397,0.1325412235410779,0.0
test_14460_19100,12,14460,19100,test_city_oracle_mean,14460,NonTransit_share,1115,0.1058551842270376,0.1058551842270376,1.1152016032109197e-17,0.0963312261757294,0.1441449148349586,0.0
test_14460_19100,12,14460,19100,test_city_oracle_mean,14460,avg,1115,,,,0.1276901874824505,0.1681174860180055,3.7007434154171876e-17
test_14460_19100,12,14460,19100,test_city_oracle_mean,19100,Car_share,1461,0.95638894917424,0.95638894917424,4.1338899753325473e-17,0.0344301213021885,0.0522120012550674,-2.220446049250313e-16
test_14460_19100,12,14460,19100,test_city_oracle_mean,19100,Transit_share,1461,0.0106595390894972,0.0106595390894972,-6.079249963724334e-19,0.0144631572402117,0.0257825573128054,0.0
test_14460_19100,12,14460,19100,test_city_oracle_mean,19100,NonTransit_share,1461,0.0329515117362626,0.0329515117362626,-4.559437472793251e-19,0.0271096088727625,0.0423198496586982,0.0
test_14460_19100,12,14460,19100,test_city_oracle_mean,19100,avg,1461,,,,0.0253342958050542,0.0401048027421903,-7.401486830834377e-17
test_14460_19100,12,14460,19100,train_global_mean,14460,Car_share,1115,0.7720657517114665,0.8508701588005276,0.0788044070890611,0.1659506245539181,0.2409192555450365,-0.1198128606651998
test_14460_19100,12,14460,19100,train_global_mean,14460,Transit_share,1115,0.1220790640614959,0.0844424016755668,-0.037636662385929,0.098885034712841,0.1377813278108409,-0.0806343808800349
test_14460_19100,12,14460,19100,train_global_mean,14460,NonTransit_share,1115,0.1058551842270376,0.0646874395239056,-0.0411677447031319,0.0829497665853847,0.1499084376435153,-0.0815671897089906
test_14460_19100,12,14460,19100,train_global_mean,14460,avg,1115,,,,0.115928475284048,0.1762030069997976,-0.0940048104180751
test_14460_19100,12,14460,19100,train_global_mean,19100,Car_share,1461,0.95638894917424,0.8508701588005276,-0.1055187903737124,0.111902455675424,0.1177298101459041,-4.084312169601842
test_14460_19100,12,14460,19100,train_global_mean,19100,Transit_share,1461,0.0106595390894972,0.0844424016755668,0.0737828625860695,0.0761596728087226,0.0781578599565195,-8.18953074752696
test_14460_19100,12,14460,19100,train_global_mean,19100,NonTransit_share,1461,0.0329515117362626,0.0646874395239056,0.0317359277876429,0.0445239765601383,0.0528974364943832,-0.5623596683548926
test_14460_19100,12,14460,19100,train_global_mean,19100,avg,1461,,,,0.0775287016814283,0.0829283688656023,-4.278734195161232
test_14460_26420,13,14460,26420,nearest_train_city_mean,14460,Car_share,1115,0.7720657517114665,0.7413408394360885,-0.0307249122753779,0.1460512013739937,0.190014928764574,0.3034089787664511
test_14460_26420,13,14460,26420,nearest_train_city_mean,14460,Transit_share,1115,0.1220790640614959,0.1714600149585058,0.0493809508970099,0.0978257725767702,0.1273309142637932,0.0770763733060623
test_14460_26420,13,14460,26420,nearest_train_city_mean,14460,NonTransit_share,1115,0.1058551842270376,0.0871991456054055,-0.018656038621632,0.0812443061793244,0.1379321939868782,0.0843433860166615
test_14460_26420,13,14460,26420,nearest_train_city_mean,14460,avg,1115,,,,0.1083737600433628,0.1517593456717485,0.1549429126963916
test_14460_26420,13,14460,26420,nearest_train_city_mean,26420,Car_share,1249,0.9330075981070628,0.930808666849632,-0.0021989312574304,0.0627095947073257,0.1001557902454796,-0.3003780466860017
test_14460_26420,13,14460,26420,nearest_train_city_mean,26420,Transit_share,1249,0.0218770480956112,0.0263175613200234,0.0044405132244121,0.0327405594761789,0.0568907772973159,-0.8474283384607739
test_14460_26420,13,14460,26420,nearest_train_city_mean,26420,NonTransit_share,1249,0.0451153537973261,0.0428737718303444,-0.0022415819669816,0.040380201504111,0.0690904836927268,0.0009186345902836
test_14460_26420,13,14460,26420,nearest_train_city_mean,26420,avg,1249,,,,0.0452767852292052,0.0753790170785074,-0.382295916852164
test_14460_26420,13,14460,26420,test_city_oracle_mean,14460,Car_share,1115,0.7720657517114665,0.7720657517114664,-3.1862902948883417e-18,0.181195221125225,0.2276663196779798,1.1102230246251563e-16
test_14460_26420,13,14460,26420,test_city_oracle_mean,14460,Transit_share,1115,0.1220790640614959,0.1220790640614959,0.0,0.105544115146397,0.1325412235410779,0.0
test_14460_26420,13,14460,26420,test_city_oracle_mean,14460,NonTransit_share,1115,0.1058551842270376,0.1058551842270376,1.1152016032109197e-17,0.0963312261757294,0.1441449148349586,0.0
test_14460_26420,13,14460,26420,test_city_oracle_mean,14460,avg,1115,,,,0.1276901874824505,0.1681174860180055,3.7007434154171876e-17
test_14460_26420,13,14460,26420,test_city_oracle_mean,26420,Car_share,1249,0.9330075981070628,0.9330075981070628,1.2942231576094698e-16,0.0578307466320973,0.0878296692833678,0.0
test_14460_26420,13,14460,26420,test_city_oracle_mean,26420,Transit_share,1249,0.0218770480956112,0.0218770480956112,-2.844446500240593e-18,0.0264340083911753,0.0418560332188175,0.0
test_14460_26420,13,14460,26420,test_city_oracle_mean,26420,NonTransit_share,1249,0.0451153537973261,0.0451153537973261,0.0,0.0416066990007584,0.0691222400278432,0.0
test_14460_26420,13,14460,26420,test_city_oracle_mean,26420,avg,1249,,,,0.0419571513413437,0.0662693141766762,0.0
test_14460_26420,13,14460,26420,train_global_mean,14460,Car_share,1115,0.7720657517114665,0.8547498918210746,0.0826841401096082,0.1657903467540026,0.2422160608658753,-0.1319006252842196
test_14460_26420,13,14460,26420,train_global_mean,14460,Transit_share,1115,0.1220790640614959,0.0822117061503367,-0.0398673579111591,0.0986727284397779,0.1384073053150825,-0.0904759098700405
test_14460_26420,13,14460,26420,train_global_mean,14460,NonTransit_share,1115,0.1058551842270376,0.0630384020285886,-0.0428167821984489,0.0827156538152847,0.1503696555512677,-0.0882326655542109
test_14460_26420,13,14460,26420,train_global_mean,14460,avg,1115,,,,0.1157262430030218,0.1769976739107418,-0.103536400236157
test_14460_26420,13,14460,26420,train_global_mean,26420,Car_share,1249,0.9330075981070628,0.8547498918210746,-0.0782577062859879,0.105366677774357,0.1176363863758562,-0.7939108448757515
test_14460_26420,13,14460,26420,train_global_mean,26420,Transit_share,1249,0.0218770480956112,0.0822117061503368,0.0603346580547255,0.0688640207606152,0.073431590473007,-2.077866194600993
test_14460_26420,13,14460,26420,train_global_mean,26420,NonTransit_share,1249,0.0451153537973261,0.0630384020285886,0.0179230482312625,0.0507791567464602,0.0714081208572732,-0.0672338745418148
test_14460_26420,13,14460,26420,train_global_mean,26420,avg,1249,,,,0.0750032850938108,0.0874920325687121,-0.9796703046728532
test_14460_31080,14,14460,31080,nearest_train_city_mean,14460,Car_share,1115,0.7720657517114665,0.7342278677407742,-0.0378378839706921,0.1449543635103512,0.1843378158301601,0.344411539554146
test_14460_31080,14,14460,31080,nearest_train_city_mean,14460,Transit_share,1115,0.1220790640614959,0.1774588042848396,0.0553797402233437,0.0997328653137605,0.1294839416475827,0.0456012278814389
test_14460_31080,14,14460,31080,nearest_train_city_mean,14460,NonTransit_share,1115,0.1058551842270376,0.0883133279743859,-0.0175418562526516,0.0805469884575816,0.1360775451782767,0.1088018417192149
test_14460_31080,14,14460,31080,nearest_train_city_mean,14460,avg,1115,,,,0.1084114057605644,0.1499664342186731,0.1662715363849333
test_14460_31080,14,14460,31080,nearest_train_city_mean,31080,Car_share,1730,0.893875738545826,0.7907373019812258,-0.1031384365646,0.1445663991404946,0.180736563734211,-2.153781963269381
test_14460_31080,14,14460,31080,nearest_train_city_mean,31080,Transit_share,1730,0.0492006366811609,0.1205207714518407,0.0713201347706798,0.0980172395832824,0.12831262492259,-2.617036409609307
test_14460_31080,14,14460,31080,nearest_train_city_mean,31080,NonTransit_share,1730,0.056923624773013,0.0887419265669333,0.0318183017939202,0.0588027058954971,0.0801550966813693,-0.4564327849896548
test_14460_31080,14,14460,31080,nearest_train_city_mean,31080,avg,1730,,,,0.1004621148730914,0.1297347617793901,-1.7424170526227811
test_14460_31080,14,14460,31080,test_city_oracle_mean,14460,Car_share,1115,0.7720657517114665,0.7720657517114664,-3.1862902948883417e-18,0.181195221125225,0.2276663196779798,1.1102230246251563e-16
test_14460_31080,14,14460,31080,test_city_oracle_mean,14460,Transit_share,1115,0.1220790640614959,0.1220790640614959,0.0,0.105544115146397,0.1325412235410779,0.0
test_14460_31080,14,14460,31080,test_city_oracle_mean,14460,NonTransit_share,1115,0.1058551842270376,0.1058551842270376,1.1152016032109197e-17,0.0963312261757294,0.1441449148349586,0.0
test_14460_31080,14,14460,31080,test_city_oracle_mean,14460,avg,1115,,,,0.1276901874824505,0.1681174860180055,3.7007434154171876e-17
test_14460_31080,14,14460,31080,test_city_oracle_mean,31080,Car_share,1730,0.893875738545826,0.8938757385458261,-2.464310066220001e-17,0.0689295593652233,0.1017724403641563,0.0
test_14460_31080,14,14460,31080,test_city_oracle_mean,31080,Transit_share,1730,0.0492006366811609,0.0492006366811609,-4.107183443700001e-18,0.0446092832820056,0.0674672408126019,0.0
test_14460_31080,14,14460,31080,test_city_oracle_mean,31080,NonTransit_share,1730,0.056923624773013,0.056923624773013,0.0,0.0383785160754033,0.0664180191427133,0.0
test_14460_31080,14,14460,31080,test_city_oracle_mean,31080,avg,1730,,,,0.0506391195742107,0.0785525667731571,0.0
test_14460_31080,14,14460,31080,train_global_mean,14460,Car_share,1115,0.7720657517114665,0.8570958300287999,0.0850300783173335,0.1657082915162436,0.2430268860319121,-0.1394914484991614
test_14460_31080,14,14460,31080,train_global_mean,14460,Transit_share,1115,0.1220790640614959,0.0807873510357038,-0.0412917130257921,0.0985503032747107,0.138824282826782,-0.0970563265629362
test_14460_31080,14,14460,31080,train_global_mean,14460,NonTransit_share,1115,0.1058551842270376,0.0621168189354961,-0.0437383652915414,0.0826019453867603,0.1506346609222253,-0.0920717595705169
test_14460_31080,14,14460,31080,train_global_mean,14460,avg,1115,,,,0.1156201800592382,0.1774952765936398,-0.1095398448775382
test_14460_31080,14,14460,31080,train_global_mean,31080,Car_share,1730,0.893875738545826,0.8570958300287999,-0.0367799085170259,0.0847875689871187,0.1082145613501092,-0.1306053335033579
test_14460_31080,14,14460,31080,train_global_mean,31080,Transit_share,1730,0.0492006366811609,0.0807873510357038,0.0315867143545428,0.0605438596894105,0.074495295868807,-0.2191911460530804
test_14460_31080,14,14460,31080,train_global_mean,31080,NonTransit_share,1730,0.056923624773013,0.0621168189354961,0.005193194162483,0.0399930474085593,0.0666207365048682,-0.0061136036898166
test_14460_31080,14,14460,31080,train_global_mean,31080,avg,1730,,,,0.0617748253616962,0.0831101979079281,-0.1186366944154183
test_14460_33100,15,14460,33100,nearest_train_city_mean,14460,Car_share,1115,0.7720657517114665,0.7405135811035142,-0.0315521706079523,0.146573332099709,0.190039980716322,0.3032252867255069
test_14460_33100,15,14460,33100,nearest_train_city_mean,14460,Transit_share,1115,0.1220790640614959,0.1720995725227588,0.0500205084612628,0.098341906401618,0.1273845508055805,0.0762986696652237
