GEOID,cbsa_code,cbsa_title,county_fips,NAME,total_commuters,Car_count,Transit_count,NonTransit_count,ExcludedWFH_count,class3_denominator,tripmode_denominator,share_sum,Car_share,Transit_share,NonTransit_share,label_schema,label_version,wfh_policy
06037121222,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1212.22; Los Angeles County; California,2399.0,2114.0,157.0,48.0,80.0,2319.0,2319.0,1.0,0.9115998275118585,0.06770159551530833,0.02069857697283312,commute_tripmode3_contract,v2.0,excluded
06037121801,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1218.01; Los Angeles County; California,2079.0,1630.0,102.0,108.0,239.0,1840.0,1840.0,1.0,0.8858695652173914,0.05543478260869565,0.058695652173913045,commute_tripmode3_contract,v2.0,excluded
06037121802,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1218.02; Los Angeles County; California,1349.0,1184.0,78.0,15.0,72.0,1277.0,1277.0,1.0,0.9271730618637432,0.06108065779169929,0.011746280344557557,commute_tripmode3_contract,v2.0,excluded
06037122410,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1224.10; Los Angeles County; California,2174.0,1799.0,114.0,95.0,166.0,2008.0,2008.0,0.9999999999999999,0.8959163346613546,0.05677290836653386,0.04731075697211155,commute_tripmode3_contract,v2.0,excluded
06037122420,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1224.20; Los Angeles County; California,2603.0,2049.0,127.0,153.0,274.0,2329.0,2329.0,1.0,0.879776728209532,0.05452984113353371,0.06569343065693431,commute_tripmode3_contract,v2.0,excluded
06037123010,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1230.10; Los Angeles County; California,1574.0,1203.0,76.0,180.0,115.0,1459.0,1459.0,1.0,0.8245373543522961,0.0520904729266621,0.12337217272104181,commute_tripmode3_contract,v2.0,excluded
06037123104,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1231.04; Los Angeles County; California,2430.0,1734.0,193.0,28.0,475.0,1955.0,1955.0,1.0,0.8869565217391304,0.09872122762148337,0.01432225063938619,commute_tripmode3_contract,v2.0,excluded
06037123203,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1232.03; Los Angeles County; California,1394.0,1050.0,100.0,114.0,130.0,1264.0,1264.0,1.0,0.8306962025316456,0.07911392405063292,0.09018987341772151,commute_tripmode3_contract,v2.0,excluded
06037123204,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1232.04; Los Angeles County; California,1394.0,1093.0,160.0,52.0,89.0,1305.0,1305.0,1.0,0.8375478927203065,0.12260536398467432,0.03984674329501916,commute_tripmode3_contract,v2.0,excluded
06037123205,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1232.05; Los Angeles County; California,1304.0,961.0,207.0,16.0,120.0,1184.0,1184.0,0.9999999999999999,0.8116554054054054,0.17483108108108109,0.013513513513513514,commute_tripmode3_contract,v2.0,excluded
06037123206,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1232.06; Los Angeles County; California,1119.0,869.0,60.0,64.0,126.0,993.0,993.0,1.0,0.8751258811681772,0.06042296072507553,0.06445115810674723,commute_tripmode3_contract,v2.0,excluded
06037123301,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1233.01; Los Angeles County; California,2239.0,1674.0,77.0,139.0,349.0,1890.0,1890.0,1.0,0.8857142857142857,0.040740740740740744,0.07354497354497354,commute_tripmode3_contract,v2.0,excluded
06037123303,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1233.03; Los Angeles County; California,1427.0,968.0,262.0,86.0,111.0,1316.0,1316.0,1.0,0.7355623100303952,0.19908814589665655,0.06534954407294832,commute_tripmode3_contract,v2.0,excluded
06037123304,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1233.04; Los Angeles County; California,1641.0,1212.0,166.0,44.0,219.0,1422.0,1422.0,1.0,0.8523206751054853,0.11673699015471167,0.030942334739803096,commute_tripmode3_contract,v2.0,excluded
06037123510,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1235.10; Los Angeles County; California,2082.0,1589.0,126.0,42.0,325.0,1757.0,1757.0,1.0,0.9043824701195219,0.07171314741035857,0.02390438247011952,commute_tripmode3_contract,v2.0,excluded
06037123520,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1235.20; Los Angeles County; California,1151.0,897.0,45.0,82.0,127.0,1024.0,1024.0,1.0,0.8759765625,0.0439453125,0.080078125,commute_tripmode3_contract,v2.0,excluded
06037123601,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1236.01; Los Angeles County; California,2808.0,1994.0,227.0,40.0,547.0,2261.0,2261.0,1.0,0.8819106590004423,0.10039805395842548,0.017691287041132243,commute_tripmode3_contract,v2.0,excluded
06037123602,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1236.02; Los Angeles County; California,1485.0,903.0,216.0,28.0,338.0,1147.0,1147.0,1.0,0.7872711421098518,0.18831734960767219,0.024411508282476024,commute_tripmode3_contract,v2.0,excluded
06037123700,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1237; Los Angeles County; California,2119.0,1327.0,32.0,77.0,683.0,1436.0,1436.0,1.0,0.9240947075208914,0.022284122562674095,0.05362116991643454,commute_tripmode3_contract,v2.0,excluded
06037123800,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1238; Los Angeles County; California,2634.0,1981.0,58.0,128.0,467.0,2167.0,2167.0,1.0,0.9141670512228888,0.0267651130595293,0.05906783571758191,commute_tripmode3_contract,v2.0,excluded
06037123901,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1239.01; Los Angeles County; California,2233.0,1630.0,275.0,135.0,193.0,2040.0,2040.0,1.0,0.7990196078431373,0.13480392156862744,0.0661764705882353,commute_tripmode3_contract,v2.0,excluded
06037124103,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1241.03; Los Angeles County; California,987.0,752.0,97.0,47.0,91.0,896.0,896.0,1.0,0.8392857142857143,0.10825892857142858,0.052455357142857144,commute_tripmode3_contract,v2.0,excluded
06037124105,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1241.05; Los Angeles County; California,1217.0,893.0,117.0,46.0,161.0,1056.0,1056.0,1.0,0.8456439393939394,0.11079545454545454,0.043560606060606064,commute_tripmode3_contract,v2.0,excluded
06037124203,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1242.03; Los Angeles County; California,1150.0,835.0,70.0,54.0,191.0,959.0,959.0,1.0,0.8706986444212722,0.072992700729927,0.056308654848800835,commute_tripmode3_contract,v2.0,excluded
06037124500,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1245; Los Angeles County; California,1581.0,1238.0,65.0,25.0,253.0,1328.0,1328.0,1.0,0.9322289156626506,0.04894578313253012,0.01882530120481928,commute_tripmode3_contract,v2.0,excluded
06037124902,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1249.02; Los Angeles County; California,1708.0,1229.0,99.0,50.0,330.0,1378.0,1378.0,1.0,0.8918722786647315,0.07184325108853411,0.036284470246734396,commute_tripmode3_contract,v2.0,excluded
06037124903,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1249.03; Los Angeles County; California,2040.0,1455.0,83.0,11.0,491.0,1549.0,1549.0,1.0,0.9393156875403487,0.05358295674628793,0.0071013557133634605,commute_tripmode3_contract,v2.0,excluded
06037125101,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1251.01; Los Angeles County; California,2676.0,2067.0,124.0,95.0,390.0,2286.0,2286.0,1.0,0.9041994750656168,0.0542432195975503,0.0415573053368329,commute_tripmode3_contract,v2.0,excluded
06037125102,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1251.02; Los Angeles County; California,1231.0,814.0,23.0,68.0,326.0,905.0,905.0,1.0,0.8994475138121547,0.02541436464088398,0.07513812154696133,commute_tripmode3_contract,v2.0,excluded
06037125310,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1253.10; Los Angeles County; California,2563.0,1890.0,108.0,16.0,549.0,2014.0,2014.0,0.9999999999999999,0.9384309831181727,0.05362462760675273,0.007944389275074478,commute_tripmode3_contract,v2.0,excluded
06037125321,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1253.21; Los Angeles County; California,1713.0,1051.0,68.0,90.0,504.0,1209.0,1209.0,1.0,0.869313482216708,0.05624483043837883,0.07444168734491315,commute_tripmode3_contract,v2.0,excluded
06037125322,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1253.22; Los Angeles County; California,1291.0,828.0,63.0,38.0,362.0,929.0,929.0,1.0,0.891280947255113,0.06781485468245425,0.04090419806243272,commute_tripmode3_contract,v2.0,excluded
06037125402,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1254.02; Los Angeles County; California,2442.0,1622.0,63.0,64.0,693.0,1749.0,1749.0,0.9999999999999999,0.9273870783304745,0.036020583190394515,0.03659233847913093,commute_tripmode3_contract,v2.0,excluded
06037125403,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1254.03; Los Angeles County; California,1801.0,1109.0,179.0,42.0,471.0,1330.0,1330.0,0.9999999999999999,0.8338345864661654,0.13458646616541353,0.031578947368421054,commute_tripmode3_contract,v2.0,excluded
06037125404,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1254.04; Los Angeles County; California,2103.0,947.0,122.0,104.0,930.0,1173.0,1173.0,1.0,0.8073316283034954,0.10400682011935208,0.0886615515771526,commute_tripmode3_contract,v2.0,excluded
06037125502,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1255.02; Los Angeles County; California,2210.0,1574.0,53.0,162.0,421.0,1789.0,1789.0,1.0,0.8798211291224147,0.029625489100055896,0.09055338177752935,commute_tripmode3_contract,v2.0,excluded
06037125600,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1256; Los Angeles County; California,1552.0,1051.0,10.0,39.0,452.0,1100.0,1100.0,0.9999999999999999,0.9554545454545454,0.00909090909090909,0.035454545454545454,commute_tripmode3_contract,v2.0,excluded
06037127102,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1271.02; Los Angeles County; California,2749.0,2116.0,155.0,197.0,281.0,2468.0,2468.0,1.0,0.8573743922204214,0.06280388978930308,0.07982171799027553,commute_tripmode3_contract,v2.0,excluded
06037127103,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1271.03; Los Angeles County; California,1979.0,1485.0,293.0,10.0,191.0,1788.0,1788.0,1.0,0.8305369127516778,0.1638702460850112,0.005592841163310962,commute_tripmode3_contract,v2.0,excluded
06037127104,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1271.04; Los Angeles County; California,2169.0,1763.0,86.0,132.0,188.0,1981.0,1981.0,0.9999999999999999,0.889954568399798,0.04341241797072186,0.06663301362948006,commute_tripmode3_contract,v2.0,excluded
06037127210,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1272.10; Los Angeles County; California,2955.0,2232.0,196.0,199.0,328.0,2627.0,2627.0,1.0,0.8496383707651314,0.07460982108869432,0.07575180814617434,commute_tripmode3_contract,v2.0,excluded
06037127220,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1272.20; Los Angeles County; California,2160.0,1613.0,193.0,64.0,290.0,1870.0,1870.0,1.0,0.8625668449197861,0.10320855614973262,0.034224598930481284,commute_tripmode3_contract,v2.0,excluded
06037127300,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1273; Los Angeles County; California,2331.0,1577.0,207.0,56.0,491.0,1840.0,1840.0,1.0,0.8570652173913044,0.1125,0.030434782608695653,commute_tripmode3_contract,v2.0,excluded
06037127400,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1274; Los Angeles County; California,2827.0,2030.0,226.0,288.0,283.0,2544.0,2544.0,0.9999999999999999,0.7979559748427673,0.08883647798742138,0.11320754716981132,commute_tripmode3_contract,v2.0,excluded
06037127520,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1275.20; Los Angeles County; California,2313.0,1750.0,311.0,219.0,33.0,2280.0,2280.0,1.0,0.7675438596491229,0.13640350877192983,0.09605263157894736,commute_tripmode3_contract,v2.0,excluded
06037127603,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1276.03; Los Angeles County; California,1445.0,1104.0,101.0,65.0,175.0,1270.0,1270.0,1.0,0.8692913385826772,0.07952755905511812,0.051181102362204724,commute_tripmode3_contract,v2.0,excluded
06037127604,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1276.04; Los Angeles County; California,1517.0,1136.0,105.0,34.0,242.0,1275.0,1275.0,1.0,0.8909803921568628,0.08235294117647059,0.02666666666666667,commute_tripmode3_contract,v2.0,excluded
06037127605,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1276.05; Los Angeles County; California,1710.0,1328.0,121.0,65.0,196.0,1514.0,1514.0,1.0,0.8771466314398944,0.07992073976221929,0.042932628797886396,commute_tripmode3_contract,v2.0,excluded
06037127606,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1276.06; Los Angeles County; California,1653.0,1360.0,35.0,97.0,161.0,1492.0,1492.0,1.0,0.9115281501340483,0.023458445040214475,0.06501340482573727,commute_tripmode3_contract,v2.0,excluded
06037127711,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1277.11; Los Angeles County; California,1629.0,1091.0,81.0,110.0,347.0,1282.0,1282.0,1.0,0.8510140405616224,0.06318252730109204,0.08580343213728549,commute_tripmode3_contract,v2.0,excluded
06037127712,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1277.12; Los Angeles County; California,2284.0,1758.0,68.0,172.0,286.0,1998.0,1998.0,1.0,0.8798798798798799,0.03403403403403404,0.08608608608608609,commute_tripmode3_contract,v2.0,excluded
06037127803,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1278.03; Los Angeles County; California,2326.0,1914.0,24.0,135.0,253.0,2073.0,2073.0,1.0,0.9232995658465991,0.011577424023154847,0.06512301013024602,commute_tripmode3_contract,v2.0,excluded
06037127804,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1278.04; Los Angeles County; California,2273.0,1799.0,155.0,97.0,222.0,2051.0,2051.0,0.9999999999999999,0.8771331058020477,0.07557289127254997,0.04729400292540224,commute_tripmode3_contract,v2.0,excluded
06037127806,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1278.06; Los Angeles County; California,2043.0,1541.0,90.0,273.0,139.0,1904.0,1904.0,1.0,0.8093487394957983,0.04726890756302521,0.14338235294117646,commute_tripmode3_contract,v2.0,excluded
06037127910,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1279.10; Los Angeles County; California,2399.0,1834.0,166.0,115.0,284.0,2115.0,2115.0,1.0,0.8671394799054374,0.07848699763593381,0.054373522458628844,commute_tripmode3_contract,v2.0,excluded
06037127920,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1279.20; Los Angeles County; California,2286.0,1624.0,304.0,165.0,193.0,2093.0,2093.0,1.0,0.7759197324414716,0.14524605828953654,0.07883420926899187,commute_tripmode3_contract,v2.0,excluded
06037128101,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1281.01; Los Angeles County; California,1530.0,1129.0,61.0,58.0,282.0,1248.0,1248.0,1.0,0.9046474358974359,0.04887820512820513,0.046474358974358976,commute_tripmode3_contract,v2.0,excluded
06037128102,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1281.02; Los Angeles County; California,2568.0,2103.0,171.0,157.0,137.0,2431.0,2431.0,1.0,0.865076100370218,0.07034142328259975,0.06458247634718223,commute_tripmode3_contract,v2.0,excluded
06037128210,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1282.10; Los Angeles County; California,2387.0,1951.0,210.0,23.0,203.0,2184.0,2184.0,1.0,0.8933150183150184,0.09615384615384616,0.010531135531135532,commute_tripmode3_contract,v2.0,excluded
06037128220,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1282.20; Los Angeles County; California,1334.0,1134.0,81.0,4.0,115.0,1219.0,1219.0,1.0,0.9302707136997539,0.06644790812141099,0.003281378178835111,commute_tripmode3_contract,v2.0,excluded
06037128302,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1283.02; Los Angeles County; California,2103.0,1550.0,209.0,210.0,134.0,1969.0,1969.0,1.0,0.787201625190452,0.10614525139664804,0.10665312341289995,commute_tripmode3_contract,v2.0,excluded
06037128303,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1283.03; Los Angeles County; California,1636.0,1232.0,179.0,173.0,52.0,1584.0,1584.0,1.0,0.7777777777777778,0.11300505050505051,0.10921717171717171,commute_tripmode3_contract,v2.0,excluded
06037128400,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1284; Los Angeles County; California,2808.0,1494.0,212.0,185.0,917.0,1891.0,1891.0,1.0,0.790058170280275,0.1121099947117927,0.09783183500793231,commute_tripmode3_contract,v2.0,excluded
06037128500,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1285; Los Angeles County; California,2797.0,1747.0,65.0,77.0,908.0,1889.0,1889.0,0.9999999999999999,0.9248279512969825,0.03440974060349391,0.04076230809952356,commute_tripmode3_contract,v2.0,excluded
06037128601,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1286.01; Los Angeles County; California,2630.0,2086.0,223.0,78.0,243.0,2387.0,2387.0,1.0,0.873900293255132,0.09342270632593214,0.032677000418935905,commute_tripmode3_contract,v2.0,excluded
06037128602,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1286.02; Los Angeles County; California,1441.0,885.0,46.0,48.0,462.0,979.0,979.0,1.0,0.9039836567926456,0.04698672114402452,0.049029622063329927,commute_tripmode3_contract,v2.0,excluded
06037128703,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1287.03; Los Angeles County; California,1810.0,1467.0,81.0,19.0,243.0,1567.0,1567.0,1.0,0.9361837906828334,0.05169112954690491,0.012125079770261647,commute_tripmode3_contract,v2.0,excluded
06037128704,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1287.04; Los Angeles County; California,1439.0,859.0,37.0,172.0,371.0,1068.0,1068.0,1.0,0.8043071161048689,0.03464419475655431,0.16104868913857678,commute_tripmode3_contract,v2.0,excluded
06037128801,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1288.01; Los Angeles County; California,2297.0,1474.0,23.0,37.0,763.0,1534.0,1534.0,1.0,0.9608865710560626,0.01499348109517601,0.024119947848761408,commute_tripmode3_contract,v2.0,excluded
06037128802,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1288.02; Los Angeles County; California,2251.0,1416.0,83.0,62.0,690.0,1561.0,1561.0,1.0,0.9071108263933376,0.053171044202434334,0.03971812940422806,commute_tripmode3_contract,v2.0,excluded
06037131021,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1310.21; Los Angeles County; California,1403.0,1149.0,154.0,10.0,90.0,1313.0,1313.0,1.0000000000000002,0.8750952018278751,0.1172886519421173,0.007616146230007616,commute_tripmode3_contract,v2.0,excluded
06037131022,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1310.22; Los Angeles County; California,1585.0,1396.0,130.0,0.0,59.0,1526.0,1526.0,1.0,0.9148099606815203,0.08519003931847968,0.0,commute_tripmode3_contract,v2.0,excluded
06037131023,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1310.23; Los Angeles County; California,1395.0,1220.0,26.0,19.0,130.0,1265.0,1265.0,1.0,0.9644268774703557,0.020553359683794466,0.015019762845849802,commute_tripmode3_contract,v2.0,excluded
06037131024,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1310.24; Los Angeles County; California,2079.0,1854.0,20.0,32.0,173.0,1906.0,1906.0,1.0,0.9727177334732424,0.01049317943336831,0.016789087093389297,commute_tripmode3_contract,v2.0,excluded
06037131300,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1313; Los Angeles County; California,2112.0,1824.0,48.0,24.0,216.0,1896.0,1896.0,1.0,0.9620253164556962,0.02531645569620253,0.012658227848101266,commute_tripmode3_contract,v2.0,excluded
06037131400,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1314; Los Angeles County; California,2894.0,2316.0,51.0,144.0,383.0,2511.0,2511.0,1.0,0.9223416965352449,0.02031063321385902,0.05734767025089606,commute_tripmode3_contract,v2.0,excluded
06037131600,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1316; Los Angeles County; California,2114.0,1770.0,31.0,59.0,254.0,1860.0,1860.0,1.0,0.9516129032258065,0.016666666666666666,0.031720430107526884,commute_tripmode3_contract,v2.0,excluded
06037131701,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1317.01; Los Angeles County; California,2254.0,1794.0,57.0,86.0,317.0,1937.0,1937.0,1.0,0.9261744966442953,0.02942694889003614,0.04439855446566856,commute_tripmode3_contract,v2.0,excluded
06037131702,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1317.02; Los Angeles County; California,1785.0,1366.0,60.0,110.0,249.0,1536.0,1536.0,1.0,0.8893229166666666,0.0390625,0.07161458333333333,commute_tripmode3_contract,v2.0,excluded
06037131801,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1318.01; Los Angeles County; California,1415.0,1236.0,17.0,74.0,88.0,1327.0,1327.0,1.0,0.9314242652599849,0.01281085154483798,0.05576488319517709,commute_tripmode3_contract,v2.0,excluded
06037131802,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1318.02; Los Angeles County; California,1509.0,1275.0,0.0,30.0,204.0,1305.0,1305.0,1.0,0.9770114942528736,0.0,0.022988505747126436,commute_tripmode3_contract,v2.0,excluded
06037131900,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1319; Los Angeles County; California,2068.0,1605.0,87.0,16.0,360.0,1708.0,1708.0,1.0,0.939695550351288,0.050936768149882905,0.00936768149882904,commute_tripmode3_contract,v2.0,excluded
06037132001,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1320.01; Los Angeles County; California,1585.0,1178.0,0.0,42.0,365.0,1220.0,1220.0,1.0,0.9655737704918033,0.0,0.03442622950819672,commute_tripmode3_contract,v2.0,excluded
06037132002,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1320.02; Los Angeles County; California,1800.0,1449.0,30.0,15.0,306.0,1494.0,1494.0,1.0,0.9698795180722891,0.020080321285140562,0.010040160642570281,commute_tripmode3_contract,v2.0,excluded
06037132101,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1321.01; Los Angeles County; California,1844.0,1386.0,28.0,66.0,364.0,1480.0,1480.0,1.0,0.9364864864864865,0.01891891891891892,0.0445945945945946,commute_tripmode3_contract,v2.0,excluded
06037132301,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1323.01; Los Angeles County; California,1937.0,1588.0,168.0,16.0,165.0,1772.0,1772.0,1.0,0.8961625282167043,0.09480812641083522,0.009029345372460496,commute_tripmode3_contract,v2.0,excluded
06037132302,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1323.02; Los Angeles County; California,1726.0,1365.0,108.0,112.0,141.0,1585.0,1585.0,1.0,0.861198738170347,0.06813880126182965,0.07066246056782334,commute_tripmode3_contract,v2.0,excluded
06037133101,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1331.01; Los Angeles County; California,804.0,647.0,40.0,15.0,102.0,702.0,702.0,1.0,0.9216524216524217,0.05698005698005698,0.021367521367521368,commute_tripmode3_contract,v2.0,excluded
06037133102,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1331.02; Los Angeles County; California,1811.0,1374.0,127.0,101.0,209.0,1602.0,1602.0,1.0,0.8576779026217228,0.07927590511860175,0.06304619225967541,commute_tripmode3_contract,v2.0,excluded
06037134001,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1340.01; Los Angeles County; California,1964.0,1537.0,128.0,123.0,176.0,1788.0,1788.0,1.0,0.8596196868008948,0.07158836689038031,0.06879194630872483,commute_tripmode3_contract,v2.0,excluded
06037134305,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1343.05; Los Angeles County; California,1902.0,1630.0,115.0,133.0,24.0,1878.0,1878.0,1.0,0.8679446219382322,0.061235356762513314,0.07082002129925452,commute_tripmode3_contract,v2.0,excluded
06037134306,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1343.06; Los Angeles County; California,1682.0,1438.0,84.0,10.0,150.0,1532.0,1532.0,1.0,0.9386422976501305,0.05483028720626632,0.006527415143603133,commute_tripmode3_contract,v2.0,excluded
06037134422,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1344.22; Los Angeles County; California,2476.0,1896.0,15.0,47.0,518.0,1958.0,1958.0,1.0,0.9683350357507661,0.007660878447395302,0.02400408580183861,commute_tripmode3_contract,v2.0,excluded
06037134424,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1344.24; Los Angeles County; California,1239.0,737.0,0.0,25.0,477.0,762.0,762.0,1.0,0.9671916010498688,0.0,0.03280839895013123,commute_tripmode3_contract,v2.0,excluded
06037134520,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1345.20; Los Angeles County; California,2789.0,2062.0,350.0,263.0,114.0,2675.0,2675.0,1.0,0.7708411214953271,0.1308411214953271,0.0983177570093458,commute_tripmode3_contract,v2.0,excluded
06037134521,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",6037,Census Tract 1345.21; Los Angeles County; California,1271.0,1007.0,163.0,52.0,49.0,1222.0,1222.0,1.0,0.8240589198036007,0.13338788870703763,0.0425531914893617,commute_tripmode3_contract,v2.0,excluded
